d,s,noise,rep,seed,method,fdr,tpr,shd,tp,fp,fn,estimated_edges,greedy_bic_gap,greedy_suboptimal,exact_greedy_jaccard
10,2,normal,0,1032123,NOTEARS,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,normal,0,1032123,LOCAL_BIC_EXACT,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,normal,0,1032123,LOCAL_BIC_GREEDY,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,normal,0,1032123,STD_NOTEARS,0.625,0.15,17,3,5,17,8,0.0,False,1.0
10,2,normal,0,1032123,STD_LOCAL_BIC_EXACT,0.625,0.15,17,3,5,17,8,0.0,False,1.0
10,2,normal,1,1032124,NOTEARS,0.11764705882352941,0.75,6,15,2,5,17,0.0,False,1.0
10,2,normal,1,1032124,LOCAL_BIC_EXACT,0.11764705882352941,0.75,6,15,2,5,17,0.0,False,1.0
10,2,normal,1,1032124,LOCAL_BIC_GREEDY,0.11764705882352941,0.75,6,15,2,5,17,0.0,False,1.0
10,2,normal,1,1032124,STD_NOTEARS,0.9230769230769231,0.05,22,1,12,19,13,0.0,False,1.0
10,2,normal,1,1032124,STD_LOCAL_BIC_EXACT,0.9230769230769231,0.05,22,1,12,19,13,0.0,False,1.0
10,2,normal,2,1032125,NOTEARS,0.05263157894736842,0.9,2,18,1,2,19,0.0,False,1.0
10,2,normal,2,1032125,LOCAL_BIC_EXACT,0.05263157894736842,0.9,2,18,1,2,19,0.0,False,1.0
10,2,normal,2,1032125,LOCAL_BIC_GREEDY,0.05263157894736842,0.9,2,18,1,2,19,0.0,False,1.0
10,2,normal,2,1032125,STD_NOTEARS,0.8461538461538461,0.1,24,2,11,18,13,0.0,False,1.0
10,2,normal,2,1032125,STD_LOCAL_BIC_EXACT,0.8461538461538461,0.1,24,2,11,18,13,0.0,False,1.0
10,2,normal,3,1032126,NOTEARS,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,normal,3,1032126,LOCAL_BIC_EXACT,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,normal,3,1032126,LOCAL_BIC_GREEDY,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,normal,3,1032126,STD_NOTEARS,0.8888888888888888,0.05,22,1,8,19,9,0.0,False,1.0
10,2,normal,3,1032126,STD_LOCAL_BIC_EXACT,0.8888888888888888,0.05,22,1,8,19,9,0.0,False,1.0
10,2,normal,4,1032127,NOTEARS,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,normal,4,1032127,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,normal,4,1032127,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,normal,4,1032127,STD_NOTEARS,0.5454545454545454,0.25,15,5,6,15,11,0.0,False,1.0
10,2,normal,4,1032127,STD_LOCAL_BIC_EXACT,0.5454545454545454,0.25,15,5,6,15,11,0.0,False,1.0
10,2,normal,5,1032128,NOTEARS,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,normal,5,1032128,LOCAL_BIC_EXACT,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,normal,5,1032128,LOCAL_BIC_GREEDY,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,normal,5,1032128,STD_NOTEARS,0.7,0.15,17,3,7,17,10,0.0,False,1.0
10,2,normal,5,1032128,STD_LOCAL_BIC_EXACT,0.7,0.15,17,3,7,17,10,0.0,False,1.0
10,2,normal,6,1032129,NOTEARS,0.058823529411764705,0.8,5,16,1,4,17,0.0,False,1.0
10,2,normal,6,1032129,LOCAL_BIC_EXACT,0.058823529411764705,0.8,5,16,1,4,17,0.0,False,1.0
10,2,normal,6,1032129,LOCAL_BIC_GREEDY,0.058823529411764705,0.8,5,16,1,4,17,0.0,False,1.0
10,2,normal,6,1032129,STD_NOTEARS,0.6,0.2,19,4,6,16,10,0.0,False,1.0
10,2,normal,6,1032129,STD_LOCAL_BIC_EXACT,0.6,0.2,19,4,6,16,10,0.0,False,1.0
10,2,normal,7,1032130,NOTEARS,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,normal,7,1032130,LOCAL_BIC_EXACT,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,normal,7,1032130,LOCAL_BIC_GREEDY,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,normal,7,1032130,STD_NOTEARS,0.5,0.25,16,5,5,15,10,0.0,False,1.0
10,2,normal,7,1032130,STD_LOCAL_BIC_EXACT,0.5,0.25,16,5,5,15,10,0.0,False,1.0
10,2,normal,8,1032131,NOTEARS,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,normal,8,1032131,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,normal,8,1032131,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,normal,8,1032131,STD_NOTEARS,0.7692307692307693,0.15,19,3,10,17,13,0.0,False,1.0
10,2,normal,8,1032131,STD_LOCAL_BIC_EXACT,0.7692307692307693,0.15,19,3,10,17,13,0.0,False,1.0
10,2,normal,9,1032132,NOTEARS,0.25,0.75,10,15,5,5,20,0.0,False,1.0
10,2,normal,9,1032132,LOCAL_BIC_EXACT,0.21052631578947367,0.75,9,15,4,5,19,0.0,False,1.0
10,2,normal,9,1032132,LOCAL_BIC_GREEDY,0.21052631578947367,0.75,9,15,4,5,19,0.0,False,1.0
10,2,normal,9,1032132,STD_NOTEARS,0.7,0.15,17,3,7,17,10,0.0,False,1.0
10,2,normal,9,1032132,STD_LOCAL_BIC_EXACT,0.7,0.15,17,3,7,17,10,0.0,False,1.0
10,2,normal,10,1032133,NOTEARS,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,normal,10,1032133,LOCAL_BIC_EXACT,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,normal,10,1032133,LOCAL_BIC_GREEDY,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,normal,10,1032133,STD_NOTEARS,0.45454545454545453,0.3,15,6,5,14,11,0.0,False,1.0
10,2,normal,10,1032133,STD_LOCAL_BIC_EXACT,0.45454545454545453,0.3,15,6,5,14,11,0.0,False,1.0
10,2,normal,11,1032134,NOTEARS,0.0,0.75,5,15,0,5,15,0.0,False,1.0
10,2,normal,11,1032134,LOCAL_BIC_EXACT,0.0,0.7,6,14,0,6,14,0.0,False,1.0
10,2,normal,11,1032134,LOCAL_BIC_GREEDY,0.0,0.7,6,14,0,6,14,0.0,False,1.0
10,2,normal,11,1032134,STD_NOTEARS,0.45454545454545453,0.3,16,6,5,14,11,0.0,False,1.0
10,2,normal,11,1032134,STD_LOCAL_BIC_EXACT,0.45454545454545453,0.3,16,6,5,14,11,0.0,False,1.0
10,2,normal,12,1032135,NOTEARS,0.13333333333333333,0.65,9,13,2,7,15,0.0,False,1.0
10,2,normal,12,1032135,LOCAL_BIC_EXACT,0.13333333333333333,0.65,9,13,2,7,15,0.0,False,1.0
10,2,normal,12,1032135,LOCAL_BIC_GREEDY,0.13333333333333333,0.65,9,13,2,7,15,0.0,False,1.0
10,2,normal,12,1032135,STD_NOTEARS,0.8,0.1,21,2,8,18,10,0.0,False,1.0
10,2,normal,12,1032135,STD_LOCAL_BIC_EXACT,0.8,0.1,21,2,8,18,10,0.0,False,1.0
10,2,normal,13,1032136,NOTEARS,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,normal,13,1032136,LOCAL_BIC_EXACT,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,normal,13,1032136,LOCAL_BIC_GREEDY,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,normal,13,1032136,STD_NOTEARS,0.7,0.15,18,3,7,17,10,0.0,False,1.0
10,2,normal,13,1032136,STD_LOCAL_BIC_EXACT,0.7,0.15,18,3,7,17,10,0.0,False,1.0
10,2,normal,14,1032137,NOTEARS,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,normal,14,1032137,LOCAL_BIC_EXACT,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,normal,14,1032137,LOCAL_BIC_GREEDY,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,normal,14,1032137,STD_NOTEARS,0.7142857142857143,0.2,19,4,10,16,14,0.0,False,1.0
10,2,normal,14,1032137,STD_LOCAL_BIC_EXACT,0.7142857142857143,0.2,19,4,10,16,14,0.0,False,1.0
10,2,normal,15,1032138,NOTEARS,0.125,0.7,7,14,2,6,16,0.0,False,1.0
10,2,normal,15,1032138,LOCAL_BIC_EXACT,0.125,0.7,7,14,2,6,16,0.0,False,1.0
10,2,normal,15,1032138,LOCAL_BIC_GREEDY,0.125,0.7,7,14,2,6,16,0.0,False,1.0
10,2,normal,15,1032138,STD_NOTEARS,0.9166666666666666,0.05,21,1,11,19,12,0.0,False,1.0
10,2,normal,15,1032138,STD_LOCAL_BIC_EXACT,0.9166666666666666,0.05,21,1,11,19,12,0.0,False,1.0
10,2,normal,16,1032139,NOTEARS,0.15,0.85,6,17,3,3,20,0.0,False,1.0
10,2,normal,16,1032139,LOCAL_BIC_EXACT,0.15,0.85,6,17,3,3,20,0.0,False,1.0
10,2,normal,16,1032139,LOCAL_BIC_GREEDY,0.15,0.85,6,17,3,3,20,0.0,False,1.0
10,2,normal,16,1032139,STD_NOTEARS,0.6923076923076923,0.2,17,4,9,16,13,0.0,False,1.0
10,2,normal,16,1032139,STD_LOCAL_BIC_EXACT,0.6923076923076923,0.2,17,4,9,16,13,0.0,False,1.0
10,2,normal,17,1032140,NOTEARS,0.05263157894736842,0.9,2,18,1,2,19,0.0,False,1.0
10,2,normal,17,1032140,LOCAL_BIC_EXACT,0.05263157894736842,0.9,2,18,1,2,19,0.0,False,1.0
10,2,normal,17,1032140,LOCAL_BIC_GREEDY,0.05263157894736842,0.9,2,18,1,2,19,0.0,False,1.0
10,2,normal,17,1032140,STD_NOTEARS,0.875,0.05,19,1,7,19,8,0.0,False,1.0
10,2,normal,17,1032140,STD_LOCAL_BIC_EXACT,0.875,0.05,19,1,7,19,8,0.0,False,1.0
10,2,normal,18,1032141,NOTEARS,0.10526315789473684,0.85,4,17,2,3,19,0.0,False,1.0
10,2,normal,18,1032141,LOCAL_BIC_EXACT,0.10526315789473684,0.85,4,17,2,3,19,0.0,False,1.0
10,2,normal,18,1032141,LOCAL_BIC_GREEDY,0.10526315789473684,0.85,4,17,2,3,19,0.0,False,1.0
10,2,normal,18,1032141,STD_NOTEARS,0.5555555555555556,0.2,18,4,5,16,9,0.0,False,1.0
10,2,normal,18,1032141,STD_LOCAL_BIC_EXACT,0.5555555555555556,0.2,18,4,5,16,9,0.0,False,1.0
10,2,normal,19,1032142,NOTEARS,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,normal,19,1032142,LOCAL_BIC_EXACT,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,normal,19,1032142,LOCAL_BIC_GREEDY,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,normal,19,1032142,STD_NOTEARS,0.6153846153846154,0.25,18,5,8,15,13,0.0,False,1.0
10,2,normal,19,1032142,STD_LOCAL_BIC_EXACT,0.6153846153846154,0.25,18,5,8,15,13,0.0,False,1.0
10,2,exponential,0,1032133,NOTEARS,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,exponential,0,1032133,LOCAL_BIC_EXACT,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,exponential,0,1032133,LOCAL_BIC_GREEDY,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,exponential,0,1032133,STD_NOTEARS,0.46153846153846156,0.35,14,7,6,13,13,0.0,False,1.0
10,2,exponential,0,1032133,STD_LOCAL_BIC_EXACT,0.46153846153846156,0.35,14,7,6,13,13,0.0,False,1.0
10,2,exponential,1,1032134,NOTEARS,0.05263157894736842,0.9,3,18,1,2,19,0.0,False,1.0
10,2,exponential,1,1032134,LOCAL_BIC_EXACT,0.05263157894736842,0.9,3,18,1,2,19,0.0,False,1.0
10,2,exponential,1,1032134,LOCAL_BIC_GREEDY,0.05263157894736842,0.9,3,18,1,2,19,0.0,False,1.0
10,2,exponential,1,1032134,STD_NOTEARS,0.5555555555555556,0.2,17,4,5,16,9,0.0,False,1.0
10,2,exponential,1,1032134,STD_LOCAL_BIC_EXACT,0.5555555555555556,0.2,17,4,5,16,9,0.0,False,1.0
10,2,exponential,2,1032135,NOTEARS,0.13333333333333333,0.65,9,13,2,7,15,0.0,False,1.0
10,2,exponential,2,1032135,LOCAL_BIC_EXACT,0.13333333333333333,0.65,9,13,2,7,15,0.0,False,1.0
10,2,exponential,2,1032135,LOCAL_BIC_GREEDY,0.13333333333333333,0.65,9,13,2,7,15,0.0,False,1.0
10,2,exponential,2,1032135,STD_NOTEARS,0.6666666666666666,0.2,19,4,8,16,12,0.0,False,1.0
10,2,exponential,2,1032135,STD_LOCAL_BIC_EXACT,0.6666666666666666,0.2,19,4,8,16,12,0.0,False,1.0
10,2,exponential,3,1032136,NOTEARS,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,exponential,3,1032136,LOCAL_BIC_EXACT,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,exponential,3,1032136,LOCAL_BIC_GREEDY,0.0,0.95,1,19,0,1,19,0.0,False,1.0
10,2,exponential,3,1032136,STD_NOTEARS,0.6,0.2,17,4,6,16,10,0.0,False,1.0
10,2,exponential,3,1032136,STD_LOCAL_BIC_EXACT,0.6,0.2,17,4,6,16,10,0.0,False,1.0
10,2,exponential,4,1032137,NOTEARS,0.05263157894736842,0.9,2,18,1,2,19,0.0,False,1.0
10,2,exponential,4,1032137,LOCAL_BIC_EXACT,0.05263157894736842,0.9,2,18,1,2,19,0.0,False,1.0
10,2,exponential,4,1032137,LOCAL_BIC_GREEDY,0.05263157894736842,0.9,2,18,1,2,19,0.0,False,1.0
10,2,exponential,4,1032137,STD_NOTEARS,0.6428571428571429,0.25,16,5,9,15,14,0.0,False,1.0
10,2,exponential,4,1032137,STD_LOCAL_BIC_EXACT,0.6428571428571429,0.25,16,5,9,15,14,0.0,False,1.0
10,2,exponential,5,1032138,NOTEARS,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,exponential,5,1032138,LOCAL_BIC_EXACT,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,exponential,5,1032138,LOCAL_BIC_GREEDY,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,exponential,5,1032138,STD_NOTEARS,1.0,0.0,24,0,9,20,9,0.0,False,1.0
10,2,exponential,5,1032138,STD_LOCAL_BIC_EXACT,1.0,0.0,24,0,9,20,9,0.0,False,1.0
10,2,exponential,6,1032139,NOTEARS,0.05263157894736842,0.9,3,18,1,2,19,0.0,False,1.0
10,2,exponential,6,1032139,LOCAL_BIC_EXACT,0.05263157894736842,0.9,3,18,1,2,19,0.0,False,1.0
10,2,exponential,6,1032139,LOCAL_BIC_GREEDY,0.05263157894736842,0.9,3,18,1,2,19,0.0,False,1.0
10,2,exponential,6,1032139,STD_NOTEARS,0.36363636363636365,0.35,14,7,4,13,11,0.0,False,1.0
10,2,exponential,6,1032139,STD_LOCAL_BIC_EXACT,0.36363636363636365,0.35,14,7,4,13,11,0.0,False,1.0
10,2,exponential,7,1032140,NOTEARS,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,exponential,7,1032140,LOCAL_BIC_EXACT,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,exponential,7,1032140,LOCAL_BIC_GREEDY,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,exponential,7,1032140,STD_NOTEARS,0.875,0.05,19,1,7,19,8,0.0,False,1.0
10,2,exponential,7,1032140,STD_LOCAL_BIC_EXACT,0.875,0.05,19,1,7,19,8,0.0,False,1.0
10,2,exponential,8,1032141,NOTEARS,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,exponential,8,1032141,LOCAL_BIC_EXACT,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,exponential,8,1032141,LOCAL_BIC_GREEDY,0.1111111111111111,0.8,5,16,2,4,18,0.0,False,1.0
10,2,exponential,8,1032141,STD_NOTEARS,0.6666666666666666,0.15,20,3,6,17,9,0.0,False,1.0
10,2,exponential,8,1032141,STD_LOCAL_BIC_EXACT,0.6666666666666666,0.15,20,3,6,17,9,0.0,False,1.0
10,2,exponential,9,1032142,NOTEARS,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,exponential,9,1032142,LOCAL_BIC_EXACT,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,exponential,9,1032142,LOCAL_BIC_GREEDY,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,exponential,9,1032142,STD_NOTEARS,0.6153846153846154,0.25,17,5,8,15,13,0.0,False,1.0
10,2,exponential,9,1032142,STD_LOCAL_BIC_EXACT,0.6153846153846154,0.25,17,5,8,15,13,0.0,False,1.0
10,2,exponential,10,1032143,NOTEARS,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,exponential,10,1032143,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,exponential,10,1032143,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,exponential,10,1032143,STD_NOTEARS,0.5,0.25,16,5,5,15,10,0.0,False,1.0
10,2,exponential,10,1032143,STD_LOCAL_BIC_EXACT,0.5,0.25,16,5,5,15,10,0.0,False,1.0
10,2,exponential,11,1032144,NOTEARS,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,exponential,11,1032144,LOCAL_BIC_EXACT,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,exponential,11,1032144,LOCAL_BIC_GREEDY,0.05,0.95,1,19,1,1,20,0.0,False,1.0
10,2,exponential,11,1032144,STD_NOTEARS,0.46153846153846156,0.35,14,7,6,13,13,0.0,False,1.0
10,2,exponential,11,1032144,STD_LOCAL_BIC_EXACT,0.46153846153846156,0.35,14,7,6,13,13,0.0,False,1.0
10,2,exponential,12,1032145,NOTEARS,0.058823529411764705,0.8,5,16,1,4,17,0.0,False,1.0
10,2,exponential,12,1032145,LOCAL_BIC_EXACT,0.058823529411764705,0.8,5,16,1,4,17,0.0,False,1.0
10,2,exponential,12,1032145,LOCAL_BIC_GREEDY,0.058823529411764705,0.8,5,16,1,4,17,0.0,False,1.0
10,2,exponential,12,1032145,STD_NOTEARS,0.9,0.05,24,1,9,19,10,0.0,False,1.0
10,2,exponential,12,1032145,STD_LOCAL_BIC_EXACT,0.9,0.05,24,1,9,19,10,0.0,False,1.0
10,2,exponential,13,1032146,NOTEARS,0.11764705882352941,0.75,6,15,2,5,17,0.0,False,1.0
10,2,exponential,13,1032146,LOCAL_BIC_EXACT,0.11764705882352941,0.75,6,15,2,5,17,0.0,False,1.0
10,2,exponential,13,1032146,LOCAL_BIC_GREEDY,0.11764705882352941,0.75,6,15,2,5,17,0.0,False,1.0
10,2,exponential,13,1032146,STD_NOTEARS,0.625,0.15,21,3,5,17,8,0.0,False,1.0
10,2,exponential,13,1032146,STD_LOCAL_BIC_EXACT,0.625,0.15,21,3,5,17,8,0.0,False,1.0
10,2,exponential,14,1032147,NOTEARS,0.2,0.8,7,16,4,4,20,0.0,False,1.0
10,2,exponential,14,1032147,LOCAL_BIC_EXACT,0.2,0.8,7,16,4,4,20,0.0,False,1.0
10,2,exponential,14,1032147,LOCAL_BIC_GREEDY,0.2,0.8,7,16,4,4,20,0.0,False,1.0
10,2,exponential,14,1032147,STD_NOTEARS,0.5,0.3,16,6,6,14,12,0.0,False,1.0
10,2,exponential,14,1032147,STD_LOCAL_BIC_EXACT,0.5,0.3,16,6,6,14,12,0.0,False,1.0
10,2,exponential,15,1032148,NOTEARS,0.047619047619047616,1.0,1,20,1,0,21,0.0,False,1.0
10,2,exponential,15,1032148,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,exponential,15,1032148,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,exponential,15,1032148,STD_NOTEARS,0.9,0.05,24,1,9,19,10,0.0,False,1.0
10,2,exponential,15,1032148,STD_LOCAL_BIC_EXACT,0.9,0.05,24,1,9,19,10,0.0,False,1.0
10,2,exponential,16,1032149,NOTEARS,0.0,0.9,2,18,0,2,18,0.0,False,1.0
10,2,exponential,16,1032149,LOCAL_BIC_EXACT,0.0,0.9,2,18,0,2,18,0.0,False,1.0
10,2,exponential,16,1032149,LOCAL_BIC_GREEDY,0.0,0.9,2,18,0,2,18,0.0,False,1.0
10,2,exponential,16,1032149,STD_NOTEARS,0.6,0.2,18,4,6,16,10,0.0,False,1.0
10,2,exponential,16,1032149,STD_LOCAL_BIC_EXACT,0.6,0.2,18,4,6,16,10,0.0,False,1.0
10,2,exponential,17,1032150,NOTEARS,0.16666666666666666,0.75,6,15,3,5,18,0.0,False,1.0
10,2,exponential,17,1032150,LOCAL_BIC_EXACT,0.16666666666666666,0.75,6,15,3,5,18,0.0,False,1.0
10,2,exponential,17,1032150,LOCAL_BIC_GREEDY,0.16666666666666666,0.75,6,15,3,5,18,0.0,False,1.0
10,2,exponential,17,1032150,STD_NOTEARS,0.7,0.15,21,3,7,17,10,0.0,False,1.0
10,2,exponential,17,1032150,STD_LOCAL_BIC_EXACT,0.7,0.15,21,3,7,17,10,0.0,False,1.0
10,2,exponential,18,1032151,NOTEARS,0.0,0.8,4,16,0,4,16,0.0,False,1.0
10,2,exponential,18,1032151,LOCAL_BIC_EXACT,0.0,0.8,4,16,0,4,16,0.0,False,1.0
10,2,exponential,18,1032151,LOCAL_BIC_GREEDY,0.0,0.8,4,16,0,4,16,0.0,False,1.0
10,2,exponential,18,1032151,STD_NOTEARS,0.7777777777777778,0.1,20,2,7,18,9,0.0,False,1.0
10,2,exponential,18,1032151,STD_LOCAL_BIC_EXACT,0.7777777777777778,0.1,20,2,7,18,9,0.0,False,1.0
10,2,exponential,19,1032152,NOTEARS,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,exponential,19,1032152,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,exponential,19,1032152,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,exponential,19,1032152,STD_NOTEARS,0.6,0.2,20,4,6,16,10,0.0,False,1.0
10,2,exponential,19,1032152,STD_LOCAL_BIC_EXACT,0.6,0.2,20,4,6,16,10,0.0,False,1.0
10,2,gumbel,0,1032143,NOTEARS,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,0,1032143,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,0,1032143,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,0,1032143,STD_NOTEARS,0.5,0.25,16,5,5,15,10,0.0,False,1.0
10,2,gumbel,0,1032143,STD_LOCAL_BIC_EXACT,0.5,0.25,16,5,5,15,10,0.0,False,1.0
10,2,gumbel,1,1032144,NOTEARS,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,1,1032144,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,1,1032144,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,1,1032144,STD_NOTEARS,0.5,0.3,15,6,6,14,12,0.0,False,1.0
10,2,gumbel,1,1032144,STD_LOCAL_BIC_EXACT,0.5,0.3,15,6,6,14,12,0.0,False,1.0
10,2,gumbel,2,1032145,NOTEARS,0.0,0.85,3,17,0,3,17,0.0,False,1.0
10,2,gumbel,2,1032145,LOCAL_BIC_EXACT,0.0,0.85,3,17,0,3,17,0.0,False,1.0
10,2,gumbel,2,1032145,LOCAL_BIC_GREEDY,0.0,0.85,3,17,0,3,17,0.0,False,1.0
10,2,gumbel,2,1032145,STD_NOTEARS,0.9,0.05,22,1,9,19,10,0.0,False,1.0
10,2,gumbel,2,1032145,STD_LOCAL_BIC_EXACT,0.9,0.05,22,1,9,19,10,0.0,False,1.0
10,2,gumbel,3,1032146,NOTEARS,0.11764705882352941,0.75,6,15,2,5,17,0.0,False,1.0
10,2,gumbel,3,1032146,LOCAL_BIC_EXACT,0.11764705882352941,0.75,6,15,2,5,17,0.0,False,1.0
10,2,gumbel,3,1032146,LOCAL_BIC_GREEDY,0.11764705882352941,0.75,6,15,2,5,17,0.0,False,1.0
10,2,gumbel,3,1032146,STD_NOTEARS,0.5,0.25,17,5,5,15,10,0.0,False,1.0
10,2,gumbel,3,1032146,STD_LOCAL_BIC_EXACT,0.5,0.25,17,5,5,15,10,0.0,False,1.0
10,2,gumbel,4,1032147,NOTEARS,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,4,1032147,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,4,1032147,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,4,1032147,STD_NOTEARS,0.5,0.3,16,6,6,14,12,0.0,False,1.0
10,2,gumbel,4,1032147,STD_LOCAL_BIC_EXACT,0.5,0.3,16,6,6,14,12,0.0,False,1.0
10,2,gumbel,5,1032148,NOTEARS,0.047619047619047616,1.0,1,20,1,0,21,0.0,False,1.0
10,2,gumbel,5,1032148,LOCAL_BIC_EXACT,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,5,1032148,LOCAL_BIC_GREEDY,0.0,1.0,0,20,0,0,20,0.0,False,1.0
10,2,gumbel,5,1032148,STD_NOTEARS,0.75,0.15,20,3,9,17,12,0.0,False,1.0
10,2,gumbel,5,1032148,STD_LOCAL_BIC_EXACT,0.75,0.15,20,3,9,17,12,0.0,False,1.0
10,2,gumbel,6,1032149,NOTEARS,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,gumbel,6,1032149,LOCAL_BIC_EXACT,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,gumbel,6,1032149,LOCAL_BIC_GREEDY,0.05555555555555555,0.85,3,17,1,3,18,0.0,False,1.0
10,2,gumbel,6,1032149,STD_NOTEARS,0.8333333333333334,0.1,22,2,10,18,12,0.0,False,1.0
10,2,gumbel,6,1032149,STD_LOCAL_BIC_EXACT,0.8333333333333334,0.1,22,2,10,18,12,0.0,False,1.0
10,2,gumbel,7,1032150,NOTEARS,0.17647058823529413,0.7,7,14,3,6,17,0.0,False,1.0
10,2,gumbel,7,1032150,LOCAL_BIC_EXACT,0.17647058823529413,0.7,7,14,3,6,17,0.0,False,1.0
10,2,gumbel,7,1032150,LOCAL_BIC_GREEDY,0.17647058823529413,0.7,7,14,3,6,17,0.0,False,1.0
10,2,gumbel,7,1032150,STD_NOTEARS,0.8,0.1,23,2,8,18,10,0.0,False,1.0
10,2,gumbel,7,1032150,STD_LOCAL_BIC_EXACT,0.8,0.1,23,2,8,18,10,0.0,False,1.0
10,2,gumbel,8,1032151,NOTEARS,0.0,0.8,4,16,0,4,16,0.0,False,1.0
10,2,gumbel,8,1032151,LOCAL_BIC_EXACT,0.0,0.8,4,16,0,4,16,0.0,False,1.0
