method,setting,rep,seed,d,n,name,true_edges,true_max_indegree,candidate_max_indegree,false_positive_ratio,missing_ratio,reversal_ratio,weak_fraction,error_regime,missing_achieved,reversals_achieved,false_positive_additions_achieved,varsortability,error_scale_ratio,candidate_edges,candidate_max_indegree_achieved,candidate_enumeration_fits,initial_pruning_pressure,candidate_bic,exact_bic,greedy_bic,candidate_to_exact_bic_improvement,greedy_bic_gap,greedy_suboptimal,exact_greedy_jaccard,exact_greedy_disagreement_edges,exact_runtime_seconds,greedy_runtime_seconds,exact_score_evaluations,greedy_score_evaluations,edges,true_positives,false_positives,false_negatives,reversals,fdr,tpr,shd
Greedy local BIC,weak_fp,81,48751704,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9,1.0,30,4,91,0.36666666666666664,68.43635240759306,17.496696464682742,17.496696464682742,50.93965594291032,0.0,False,1.0,0,0.013834600104019046,0.014531000051647425,91,68,19,19,0,1,0,0.0,0.95,1
Candidate,weak_fp,82,48751705,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8611111111111112,1.0,30,4,90,0.4,134.34661028512184,74.17656362105558,74.17656362105558,60.17004666406626,0.0,False,1.0,0,0.01259509997908026,0.014005400007590652,90,64,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,82,48751705,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8611111111111112,1.0,30,4,90,0.4,134.34661028512184,74.17656362105558,74.17656362105558,60.17004666406626,0.0,False,1.0,0,0.01259509997908026,0.014005400007590652,90,64,18,18,0,2,0,0.0,0.9,2
Greedy local BIC,weak_fp,82,48751705,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8611111111111112,1.0,30,4,90,0.4,134.34661028512184,74.17656362105558,74.17656362105558,60.17004666406626,0.0,False,1.0,0,0.01259509997908026,0.014005400007590652,90,64,18,18,0,2,0,0.0,0.9,2
Candidate,weak_fp,83,48751706,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.918918918918919,1.0,30,4,95,0.3333333333333333,32.2816162706069,-23.27924522158938,-23.27924522158938,55.56086149219628,0.0,False,1.0,0,0.014104299945756793,0.014071699930354953,95,69,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,83,48751706,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.918918918918919,1.0,30,4,95,0.3333333333333333,32.2816162706069,-23.27924522158938,-23.27924522158938,55.56086149219628,0.0,False,1.0,0,0.014104299945756793,0.014071699930354953,95,69,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,weak_fp,83,48751706,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.918918918918919,1.0,30,4,95,0.3333333333333333,32.2816162706069,-23.27924522158938,-23.27924522158938,55.56086149219628,0.0,False,1.0,0,0.014104299945756793,0.014071699930354953,95,69,20,20,0,0,0,0.0,1.0,0
Candidate,weak_fp,84,48751707,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9473684210526315,1.0,30,5,107,0.3,114.89604700662021,68.11665813657639,68.11665813657639,46.77938887004382,0.0,False,1.0,0,0.014121800079010427,0.015224699978716671,107,68,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,84,48751707,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9473684210526315,1.0,30,5,107,0.3,114.89604700662021,68.11665813657639,68.11665813657639,46.77938887004382,0.0,False,1.0,0,0.014121800079010427,0.015224699978716671,107,68,21,20,1,0,0,0.047619047619047616,1.0,1
Greedy local BIC,weak_fp,84,48751707,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9473684210526315,1.0,30,5,107,0.3,114.89604700662021,68.11665813657639,68.11665813657639,46.77938887004382,0.0,False,1.0,0,0.014121800079010427,0.015224699978716671,107,68,21,20,1,0,0,0.047619047619047616,1.0,1
Candidate,weak_fp,85,48751708,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9705882352941176,1.0,30,4,89,0.3333333333333333,128.13909814792066,75.12327085078167,75.12327085078167,53.015827297139,0.0,False,1.0,0,0.014125099987722933,0.0135538000613451,89,66,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,85,48751708,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9705882352941176,1.0,30,4,89,0.3333333333333333,128.13909814792066,75.12327085078167,75.12327085078167,53.015827297139,0.0,False,1.0,0,0.014125099987722933,0.0135538000613451,89,66,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,weak_fp,85,48751708,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9705882352941176,1.0,30,4,89,0.3333333333333333,128.13909814792066,75.12327085078167,75.12327085078167,53.015827297139,0.0,False,1.0,0,0.014125099987722933,0.0135538000613451,89,66,20,20,0,0,0,0.0,1.0,0
Candidate,weak_fp,86,48751709,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9393939393939394,1.0,30,5,107,0.3333333333333333,119.52286475620693,72.77974718159983,72.77974718159983,46.7431175746071,0.0,False,1.0,0,0.014959200052544475,0.014925100025720894,107,72,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,86,48751709,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9393939393939394,1.0,30,5,107,0.3333333333333333,119.52286475620693,72.77974718159983,72.77974718159983,46.7431175746071,0.0,False,1.0,0,0.014959200052544475,0.014925100025720894,107,72,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,weak_fp,86,48751709,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9393939393939394,1.0,30,5,107,0.3333333333333333,119.52286475620693,72.77974718159983,72.77974718159983,46.7431175746071,0.0,False,1.0,0,0.014959200052544475,0.014925100025720894,107,72,20,20,0,0,0,0.0,1.0,0
Candidate,weak_fp,87,48751710,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9285714285714286,1.0,30,4,100,0.3333333333333333,73.7592900086796,24.126312639584796,24.126312639584796,49.6329773690948,0.0,False,1.0,0,0.014942400041036308,0.015210999990813434,100,70,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,87,48751710,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9285714285714286,1.0,30,4,100,0.3333333333333333,73.7592900086796,24.126312639584796,24.126312639584796,49.6329773690948,0.0,False,1.0,0,0.014942400041036308,0.015210999990813434,100,70,20,19,1,1,0,0.05,0.95,2
Greedy local BIC,weak_fp,87,48751710,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9285714285714286,1.0,30,4,100,0.3333333333333333,73.7592900086796,24.126312639584796,24.126312639584796,49.6329773690948,0.0,False,1.0,0,0.014942400041036308,0.015210999990813434,100,70,20,19,1,1,0,0.05,0.95,2
Candidate,weak_fp,88,48751711,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9166666666666666,1.0,30,4,95,0.3,327.89752827027803,278.8418540094454,278.8418540094454,49.05567426083263,0.0,False,1.0,0,0.013891099952161312,0.014681000029668212,95,68,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,88,48751711,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9166666666666666,1.0,30,4,95,0.3,327.89752827027803,278.8418540094454,278.8418540094454,49.05567426083263,0.0,False,1.0,0,0.013891099952161312,0.014681000029668212,95,68,21,20,1,0,0,0.047619047619047616,1.0,1
Greedy local BIC,weak_fp,88,48751711,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9166666666666666,1.0,30,4,95,0.3,327.89752827027803,278.8418540094454,278.8418540094454,49.05567426083263,0.0,False,1.0,0,0.013891099952161312,0.014681000029668212,95,68,21,20,1,0,0,0.047619047619047616,1.0,1
Candidate,weak_fp,89,48751712,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9019607843137255,1.0,30,4,75,0.3333333333333333,416.0083891169051,363.7836207053198,363.7836207053198,52.22476841158533,0.0,False,1.0,0,0.01245600008405745,0.014304499956779182,75,61,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,89,48751712,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9019607843137255,1.0,30,4,75,0.3333333333333333,416.0083891169051,363.7836207053198,363.7836207053198,52.22476841158533,0.0,False,1.0,0,0.01245600008405745,0.014304499956779182,75,61,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,weak_fp,89,48751712,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9019607843137255,1.0,30,4,75,0.3333333333333333,416.0083891169051,363.7836207053198,363.7836207053198,52.22476841158533,0.0,False,1.0,0,0.01245600008405745,0.014304499956779182,75,61,20,20,0,0,0,0.0,1.0,0
Candidate,weak_fp,90,48751713,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8305084745762712,1.0,30,5,107,0.3,175.85795604168777,128.94811146411772,128.94811146411772,46.909844577570055,0.0,False,1.0,0,0.015105800004675984,0.016306799952872097,107,71,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,90,48751713,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8305084745762712,1.0,30,5,107,0.3,175.85795604168777,128.94811146411772,128.94811146411772,46.909844577570055,0.0,False,1.0,0,0.015105800004675984,0.016306799952872097,107,71,21,20,1,0,0,0.047619047619047616,1.0,1
Greedy local BIC,weak_fp,90,48751713,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8305084745762712,1.0,30,5,107,0.3,175.85795604168777,128.94811146411772,128.94811146411772,46.909844577570055,0.0,False,1.0,0,0.015105800004675984,0.016306799952872097,107,71,21,20,1,0,0,0.047619047619047616,1.0,1
Candidate,weak_fp,91,48751714,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9696969696969697,1.0,30,4,92,0.36666666666666664,386.3643397648491,334.293432679255,334.293432679255,52.070907085594115,0.0,False,1.0,0,0.01431540003977716,0.013923500082455575,92,66,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,91,48751714,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9696969696969697,1.0,30,4,92,0.36666666666666664,386.3643397648491,334.293432679255,334.293432679255,52.070907085594115,0.0,False,1.0,0,0.01431540003977716,0.013923500082455575,92,66,19,19,0,1,0,0.0,0.95,1
Greedy local BIC,weak_fp,91,48751714,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9696969696969697,1.0,30,4,92,0.36666666666666664,386.3643397648491,334.293432679255,334.293432679255,52.070907085594115,0.0,False,1.0,0,0.01431540003977716,0.013923500082455575,92,66,19,19,0,1,0,0.0,0.95,1
Candidate,weak_fp,92,48751715,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9705882352941176,1.0,30,5,93,0.3333333333333333,205.398979699936,151.46361172385593,151.46361172385593,53.93536797608007,0.0,False,1.0,0,0.014620100031606853,0.014415799989365041,93,67,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,92,48751715,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9705882352941176,1.0,30,5,93,0.3333333333333333,205.398979699936,151.46361172385593,151.46361172385593,53.93536797608007,0.0,False,1.0,0,0.014620100031606853,0.014415799989365041,93,67,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,weak_fp,92,48751715,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9705882352941176,1.0,30,5,93,0.3333333333333333,205.398979699936,151.46361172385593,151.46361172385593,53.93536797608007,0.0,False,1.0,0,0.014620100031606853,0.014415799989365041,93,67,20,20,0,0,0,0.0,1.0,0
Candidate,weak_fp,93,48751716,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9714285714285714,1.0,30,4,92,0.3333333333333333,180.32874199744887,130.64693778752377,130.64693778752377,49.681804209925104,0.0,False,1.0,0,0.013632899965159595,0.014762099948711693,92,65,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,93,48751716,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9714285714285714,1.0,30,4,92,0.3333333333333333,180.32874199744887,130.64693778752377,130.64693778752377,49.681804209925104,0.0,False,1.0,0,0.013632899965159595,0.014762099948711693,92,65,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,weak_fp,93,48751716,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9714285714285714,1.0,30,4,92,0.3333333333333333,180.32874199744887,130.64693778752377,130.64693778752377,49.681804209925104,0.0,False,1.0,0,0.013632899965159595,0.014762099948711693,92,65,20,20,0,0,0,0.0,1.0,0
Candidate,weak_fp,94,48751717,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9411764705882353,1.0,30,4,85,0.3333333333333333,303.0755707897449,253.35341732170906,253.35341732170906,49.722153468035856,0.0,False,1.0,0,0.012605699943378568,0.013584200059995055,85,62,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,94,48751717,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9411764705882353,1.0,30,4,85,0.3333333333333333,303.0755707897449,253.35341732170906,253.35341732170906,49.722153468035856,0.0,False,1.0,0,0.012605699943378568,0.013584200059995055,85,62,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,weak_fp,94,48751717,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9411764705882353,1.0,30,4,85,0.3333333333333333,303.0755707897449,253.35341732170906,253.35341732170906,49.722153468035856,0.0,False,1.0,0,0.012605699943378568,0.013584200059995055,85,62,20,20,0,0,0,0.0,1.0,0
Candidate,weak_fp,95,48751718,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8166666666666667,1.0,30,4,86,0.3333333333333333,390.0366975239956,333.0026698961374,333.0026698961374,57.03402762785822,0.0,False,1.0,0,0.013994000037200749,0.01470360008534044,86,66,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,95,48751718,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8166666666666667,1.0,30,4,86,0.3333333333333333,390.0366975239956,333.0026698961374,333.0026698961374,57.03402762785822,0.0,False,1.0,0,0.013994000037200749,0.01470360008534044,86,66,20,20,0,0,0,0.0,1.0,0
Greedy local BIC,weak_fp,95,48751718,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8166666666666667,1.0,30,4,86,0.3333333333333333,390.0366975239956,333.0026698961374,333.0026698961374,57.03402762785822,0.0,False,1.0,0,0.013994000037200749,0.01470360008534044,86,66,20,20,0,0,0,0.0,1.0,0
Candidate,weak_fp,96,48751719,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9130434782608695,1.0,30,4,86,0.4,118.55783046212365,72.85087438624684,72.85087438624684,45.7069560758768,0.0,False,1.0,0,0.012720600003376603,0.014307399978861213,86,65,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,96,48751719,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9130434782608695,1.0,30,4,86,0.4,118.55783046212365,72.85087438624684,72.85087438624684,45.7069560758768,0.0,False,1.0,0,0.012720600003376603,0.014307399978861213,86,65,19,19,0,1,0,0.0,0.95,1
Greedy local BIC,weak_fp,96,48751719,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.9130434782608695,1.0,30,4,86,0.4,118.55783046212365,72.85087438624684,72.85087438624684,45.7069560758768,0.0,False,1.0,0,0.012720600003376603,0.014307399978861213,86,65,19,19,0,1,0,0.0,0.95,1
Candidate,weak_fp,97,48751720,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8409090909090909,1.0,30,5,107,0.36666666666666664,327.68632551684453,274.49761062969577,274.49761062969577,53.18871488714876,0.0,False,1.0,0,0.016911700018681586,0.016017100075259805,107,71,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,97,48751720,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8409090909090909,1.0,30,5,107,0.36666666666666664,327.68632551684453,274.49761062969577,274.49761062969577,53.18871488714876,0.0,False,1.0,0,0.016911700018681586,0.016017100075259805,107,71,19,19,0,1,0,0.0,0.95,1
Greedy local BIC,weak_fp,97,48751720,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8409090909090909,1.0,30,5,107,0.36666666666666664,327.68632551684453,274.49761062969577,274.49761062969577,53.18871488714876,0.0,False,1.0,0,0.016911700018681586,0.016017100075259805,107,71,19,19,0,1,0,0.0,0.95,1
Candidate,weak_fp,98,48751721,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8333333333333334,1.0,30,4,94,0.36666666666666664,275.25750913340113,220.1271131651954,220.1271131651954,55.13039596820573,0.0,False,1.0,0,0.022414599894545972,0.014571800013072789,94,69,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,98,48751721,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8333333333333334,1.0,30,4,94,0.36666666666666664,275.25750913340113,220.1271131651954,220.1271131651954,55.13039596820573,0.0,False,1.0,0,0.022414599894545972,0.014571800013072789,94,69,19,19,0,1,0,0.0,0.95,1
Greedy local BIC,weak_fp,98,48751721,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.8333333333333334,1.0,30,4,94,0.36666666666666664,275.25750913340113,220.1271131651954,220.1271131651954,55.13039596820573,0.0,False,1.0,0,0.022414599894545972,0.014571800013072789,94,69,19,19,0,1,0,0.0,0.95,1
Candidate,weak_fp,99,48751722,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.918918918918919,1.0,30,5,96,0.36666666666666664,92.2619184139116,37.147032537125014,37.147032537125014,55.11488587678659,0.0,False,1.0,0,0.014963499968871474,0.014649200020357966,96,66,30,20,10,0,0,0.3333333333333333,1.0,10
Exact local BIC,weak_fp,99,48751722,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.918918918918919,1.0,30,5,96,0.36666666666666664,92.2619184139116,37.147032537125014,37.147032537125014,55.11488587678659,0.0,False,1.0,0,0.014963499968871474,0.014649200020357966,96,66,19,19,0,1,0,0.0,0.95,1
Greedy local BIC,weak_fp,99,48751722,20,500,weak_fp,20,3,5,0.5,0.0,0.0,0.3,homoskedastic,0,0,10,0.918918918918919,1.0,30,5,96,0.36666666666666664,92.2619184139116,37.147032537125014,37.147032537125014,55.11488587678659,0.0,False,1.0,0,0.014963499968871474,0.014649200020357966,96,66,19,19,0,1,0,0.0,0.95,1
Candidate,dense_moderate,0,48851623,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9759615384615384,1.0,60,7,591,0.3333333333333333,395.963216603045,293.22400933834933,293.22400933834933,102.73920726469566,0.0,False,1.0,0,0.0777168000349775,0.03423280001152307,591,147,60,40,20,0,0,0.3333333333333333,1.0,20
Exact local BIC,dense_moderate,0,48851623,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9759615384615384,1.0,60,7,591,0.3333333333333333,395.963216603045,293.22400933834933,293.22400933834933,102.73920726469566,0.0,False,1.0,0,0.0777168000349775,0.03423280001152307,591,147,40,40,0,0,0,0.0,1.0,0
Greedy local BIC,dense_moderate,0,48851623,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9759615384615384,1.0,60,7,591,0.3333333333333333,395.963216603045,293.22400933834933,293.22400933834933,102.73920726469566,0.0,False,1.0,0,0.0777168000349775,0.03423280001152307,591,147,40,40,0,0,0,0.0,1.0,0
Candidate,dense_moderate,1,48851624,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9770992366412213,1.0,60,8,628,0.3333333333333333,177.55456600113703,71.53928072054616,71.53928072054616,106.01528528059087,0.0,False,1.0,0,0.07986459997482598,0.029554800014011562,628,147,60,40,20,0,0,0.3333333333333333,1.0,20
Exact local BIC,dense_moderate,1,48851624,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9770992366412213,1.0,60,8,628,0.3333333333333333,177.55456600113703,71.53928072054616,71.53928072054616,106.01528528059087,0.0,False,1.0,0,0.07986459997482598,0.029554800014011562,628,147,40,40,0,0,0,0.0,1.0,0
Greedy local BIC,dense_moderate,1,48851624,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9770992366412213,1.0,60,8,628,0.3333333333333333,177.55456600113703,71.53928072054616,71.53928072054616,106.01528528059087,0.0,False,1.0,0,0.07986459997482598,0.029554800014011562,628,147,40,40,0,0,0,0.0,1.0,0
Candidate,dense_moderate,2,48851625,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.986013986013986,1.0,60,7,480,0.3333333333333333,318.98029570866424,213.91914834504774,213.91914834504774,105.0611473636165,0.0,False,1.0,0,0.061345400055870414,0.027143599931150675,480,147,60,40,20,0,0,0.3333333333333333,1.0,20
Exact local BIC,dense_moderate,2,48851625,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.986013986013986,1.0,60,7,480,0.3333333333333333,318.98029570866424,213.91914834504774,213.91914834504774,105.0611473636165,0.0,False,1.0,0,0.061345400055870414,0.027143599931150675,480,147,40,40,0,0,0,0.0,1.0,0
Greedy local BIC,dense_moderate,2,48851625,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.986013986013986,1.0,60,7,480,0.3333333333333333,318.98029570866424,213.91914834504774,213.91914834504774,105.0611473636165,0.0,False,1.0,0,0.061345400055870414,0.027143599931150675,480,147,40,40,0,0,0,0.0,1.0,0
Candidate,dense_moderate,3,48851626,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9712643678160919,1.0,60,10,1316,0.3333333333333333,331.47919554141816,220.3816425396009,220.3816425396009,111.09755300181726,0.0,False,1.0,0,0.18255460006184876,0.035697400104254484,1316,155,60,40,20,0,0,0.3333333333333333,1.0,20
Exact local BIC,dense_moderate,3,48851626,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9712643678160919,1.0,60,10,1316,0.3333333333333333,331.47919554141816,220.3816425396009,220.3816425396009,111.09755300181726,0.0,False,1.0,0,0.18255460006184876,0.035697400104254484,1316,155,40,40,0,0,0,0.0,1.0,0
Greedy local BIC,dense_moderate,3,48851626,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9712643678160919,1.0,60,10,1316,0.3333333333333333,331.47919554141816,220.3816425396009,220.3816425396009,111.09755300181726,0.0,False,1.0,0,0.18255460006184876,0.035697400104254484,1316,155,40,40,0,0,0,0.0,1.0,0
Candidate,dense_moderate,4,48851627,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9583333333333334,1.0,60,7,487,0.3333333333333333,421.61405325835017,319.60275807680785,319.60275807680785,102.01129518154232,0.0,False,1.0,0,0.06646810006350279,0.029705799999646842,487,147,60,40,20,0,0,0.3333333333333333,1.0,20
Exact local BIC,dense_moderate,4,48851627,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9583333333333334,1.0,60,7,487,0.3333333333333333,421.61405325835017,319.60275807680785,319.60275807680785,102.01129518154232,0.0,False,1.0,0,0.06646810006350279,0.029705799999646842,487,147,40,40,0,0,0,0.0,1.0,0
Greedy local BIC,dense_moderate,4,48851627,20,500,dense_moderate,40,5,7,0.5,0.0,0.0,0.0,homoskedastic,0,0,20,0.9583333333333334,1.0,60,7,487,0.3333333333333333,421.61405325835017,319.60275807680785,319.60275807680785,102.01129518154232,0.0,False,1.0,0,0.06646810006350279,0.029705799999646842,487,147,40,40,0,0,0,0.0,1.0,0
